state,name,count,total_per_year,percentage
SD,Hudson,40,7189,0.005564056196967589
SD,Noah,40,7189,0.005564056196967589
MD,Michael,287,51607,0.005561261069234794
VT,Hunter,16,2878,0.005559416261292564
VT,Anna,16,2878,0.005559416261292564
VT,Joseph,16,2878,0.005559416261292564
VT,Evelyn,16,2878,0.005559416261292564
VT,John,16,2878,0.005559416261292564
VT,Michael,16,2878,0.005559416261292564
NM,Jacob,84,15112,0.00555849655902594
NM,Gabriel,84,15112,0.00555849655902594
NH,Abigail,46,8286,0.005551532705768767
KS,Ava,159,28644,0.0055509007121910346
NY,Isabella,1066,192479,0.005538266512190941
RI,Matthew,37,6685,0.005534779356768885
RI,Grace,37,6685,0.005534779356768885
LA,Olivia,256,46303,0.005528799429842559
ND,Lincoln,41,7416,0.005528586839266451
ND,Sophia,41,7416,0.005528586839266451
WY,Hudson,18,3256,0.005528255528255528
WY,Elijah,18,3256,0.005528255528255528
WY,Landon,18,3256,0.005528255528255528
WY,Levi,18,3256,0.005528255528255528
WY,Charles,18,3256,0.005528255528255528
WY,Jackson,18,3256,0.005528255528255528
WY,Jacob,18,3256,0.005528255528255528
WY,Zoey,18,3256,0.005528255528255528
WY,Owen,18,3256,0.005528255528255528
AL,Jackson,235,42522,0.00552655096185504
NJ,Alexander,433,78390,0.005523663732618957
MN,Mason,290,52542,0.0055193940086026416
IA,Noah,156,28264,0.005519388621568072
OH,Mason,617,111850,0.005516316495306214
KS,Mason,158,28644,0.005515989386957129
DE,Charlotte,34,6171,0.005509641873278237
NC,James,533,96766,0.00550813302192919
AZ,Alexander,366,66488,0.005504752737336061
NE,Oliver,99,18014,0.005495725546796936
OH,Noah,614,111850,0.0054894948591864105
WV,Sophia,78,14220,0.005485232067510549
WV,Isabella,78,14220,0.005485232067510549
WV,Grayson,78,14220,0.005485232067510549
SC,Carter,216,39463,0.005473481488989687
OR,Noah,181,33102,0.00546794755603891
OR,James,181,33102,0.00546794755603891
OR,Sophia,181,33102,0.00546794755603891
KY,Hunter,219,40067,0.005465844710110565
ME,Landon,44,8050,0.00546583850931677
ME,Ethan,44,8050,0.00546583850931677
MD,Ethan,282,51607,0.00546437498788924
LA,Elijah,253,46303,0.005464008811524091
FL,Jacob,998,182711,0.0054621779750535
MT,Cooper,38,6968,0.0054535017221584384
MT,Aurora,38,6968,0.0054535017221584384
DC,Liam,43,7888,0.00545131845841785
NY,Mason,1049,192479,0.005449945188825794
IA,Mason,154,28264,0.005448627228983867
ID,Logan,77,14133,0.005448241703813769
MN,Jack,286,52542,0.005443264436070192
OK,William,198,36378,0.0054428500742206825
OK,Jaxon,198,36378,0.0054428500742206825
AK,David,31,5697,0.0054414604177637355
AK,Carter,31,5697,0.0054414604177637355
AK,Jack,31,5697,0.0054414604177637355
GA,Olivia,559,102801,0.00543769029484149
NH,Joseph,45,8286,0.005430847212165098
FL,Mason,992,182711,0.0054293392297124965
NY,Joseph,1045,192479,0.005429163700975171
CO,William,275,50653,0.005429096006159556
SD,Hunter,39,7189,0.0054249547920434
SD,Jacob,39,7189,0.0054249547920434
NV,Mason,131,24158,0.005422634324033447
NV,Julian,131,24158,0.005422634324033447
GA,Elijah,557,102801,0.005418235231174794
OH,Carter,606,111850,0.005417970496200269
OK,Liam,197,36378,0.005415360932431689
WV,Elijah,77,14220,0.005414908579465542
SC,Michael,213,39463,0.005397460912753719
CA,Alexander,2307,427638,0.005394749764988144
ND,Charlotte,40,7416,0.005393743257820928
RI,Samuel,36,6685,0.005385190725504862
RI,Jackson,36,6685,0.005385190725504862
RI,Oliver,36,6685,0.005385190725504862
RI,Thomas,36,6685,0.005385190725504862
NE,Owen,97,18014,0.005384700788275786
WA,Noah,364,67630,0.005382226822416088
ID,Lucas,76,14133,0.005377485318049954
ID,Elijah,76,14133,0.005377485318049954
NC,Elijah,520,96766,0.005373788314077258
IN,Mason,355,66111,0.005369756923961216
MD,Emma,277,51607,0.005367488906543686
WA,Liam,363,67630,0.005367440484991867
MA,Owen,292,54463,0.005361438040504563
NM,Daniel,81,15112,0.0053599788247750135
HI,Mila,42,7838,0.0053585098239346774
IL,Mia,665,124106,0.005358322724122927
DE,Isabella,33,6171,0.0053475935828877
VA,Jackson,424,79313,0.005345907984819639
ME,Samuel,43,8050,0.005341614906832298
KY,Jaxon,214,40067,0.005341053734993885
OK,Noah,194,36378,0.00533289350706471
MA,Joseph,290,54463,0.005324715862144942
NY,Lucas,1024,192479,0.005320060889759402
PA,Sophia,593,111578,0.00531466776604707
LA,Carter,246,46303,0.005312830702114334
CO,Jackson,269,50653,0.005310643002388802
NH,Madison,44,8286,0.005310161718561429
MN,Owen,279,52542,0.005310037684138403
MT,Elizabeth,37,6968,0.005309988518943743
IN,William,351,66111,0.005309252620592639
NJ,Benjamin,416,78390,0.005306799336650083
ID,Jackson,75,14133,0.005306728932286139
NY,Dylan,1021,192479,0.005304474773871436
NM,Jayden,80,15112,0.005293806246691371
MA,Daniel,288,54463,0.005287993683785322
SD,Grace,38,7189,0.00528585338711921
WI,Jackson,264,49954,0.0052848620731072585
FL,Ethan,965,182711,0.005281564875677983
FL,Lucas,965,182711,0.005281564875677983
MO,Jackson,307,58188,0.005276001924795491
SC,Jackson,208,39463,0.005270759952360439
MD,Dylan,272,51607,0.005270602825198132
WA,Benjamin,356,67630,0.005263936123022327
GA,Emma,541,102801,0.005262594721841227
ND,Elijah,39,7416,0.0052588996763754045
MO,Harper,306,58188,0.0052588162507733556
NY,Mia,1012,192479,0.0052577164262075345
SC,Madison,207,39463,0.005245419760281783
WI,Evelyn,262,49954,0.005244825239220083
PA,Benjamin,585,111578,0.005242969044076789
PA,Carter,585,111578,0.005242969044076789
UT,Henry,202,38536,0.00524185177496367
KY,Levi,210,40067,0.005241220954900542
IL,Jacob,650,124106,0.00523745830177429
KS,Logan,150,28644,0.005236698785085882
ID,Harper,74,14133,0.005235972546522323
ID,Evelyn,74,14133,0.005235972546522323
RI,Elijah,35,6685,0.005235602094240838
HI,Luke,41,7838,0.005230926256698137
HI,Riley,41,7838,0.005230926256698137
OR,Wyatt,173,33102,0.005226270315992991
OR,Mason,173,33102,0.005226270315992991
WI,Ava,261,49954,0.0052248068222764945
WY,Jaxson,17,3256,0.005221130221130221
WY,Lincoln,17,3256,0.005221130221130221
WY,Aiden,17,3256,0.005221130221130221
WY,Abigail,17,3256,0.005221130221130221
WY,Parker,17,3256,0.005221130221130221
WY,Gavin,17,3256,0.005221130221130221
WY,Lucas,17,3256,0.005221130221130221
WY,Camden,17,3256,0.005221130221130221
WY,Elizabeth,17,3256,0.005221130221130221
WY,Brooklyn,17,3256,0.005221130221130221
WY,James,17,3256,0.005221130221130221
WY,Asher,17,3256,0.005221130221130221
SC,Logan,206,39463,0.005220079568203127
TX,Isabella,1854,355286,0.005218331147301048
KY,Isabella,209,40067,0.005216262759877206
NY,Daniel,1004,192479,0.005216153450506289
VT,Hannah,15,2878,0.005211952744961779
VT,Jacob,15,2878,0.005211952744961779
VT,Avery,15,2878,0.005211952744961779
VT,Carson,15,2878,0.005211952744961779
VT,Ryan,15,2878,0.005211952744961779
VT,Caleb,15,2878,0.005211952744961779
VT,Gabriel,15,2878,0.005211952744961779
VT,Lincoln,15,2878,0.005211952744961779
WA,Sophia,352,67630,0.005204790773325447
WV,Paisley,74,14220,0.00520393811533052
WV,Brantley,74,14220,0.00520393811533052
KS,Oliver,149,28644,0.005201787459851976
MI,Lucas,461,88627,0.0052015751407584595
DC,Emma,41,7888,0.005197768762677485
DC,Olivia,41,7888,0.005197768762677485
MO,Oliver,302,58188,0.0051900735546848145
IN,Harper,343,66111,0.005188244013855485
DE,Lucas,32,6171,0.005185545292497164
MA,Andrew,282,54463,0.0051778271487064615
MN,Evelyn,272,52542,0.005176810932206615
MO,Elijah,301,58188,0.005172887880662679
OK,Wyatt,188,36378,0.00516795865633075
MT,Jack,36,6968,0.005166475315729047
IA,Elijah,146,28264,0.005165581658647042
ID,Avery,73,14133,0.005165216160758508
CT,John,136,26330,0.005165210786175465
IL,Isabella,641,124106,0.005164939648365108
NE,Samuel,93,18014,0.005162651271233485
MA,Alexander,281,54463,0.0051594660595266515
GA,James,530,102801,0.0051555918716744
AR,Isabella,134,26011,0.005151666602591211
SD,Logan,37,7189,0.00514675198219502
SD,Easton,37,7189,0.00514675198219502
SD,Nora,37,7189,0.00514675198219502
SD,William,37,7189,0.00514675198219502
WI,Logan,257,49954,0.005144733154502142
NJ,Lucas,403,78390,0.005140961857379768
NY,Aiden,989,192479,0.005138222871066454
OR,Abigail,170,33102,0.005135641350975772
WV,Samuel,73,14220,0.005133614627285513
NV,Ethan,124,24158,0.0051328752380163925
WA,Henry,347,67630,0.005130859086204347
IA,Wyatt,145,28264,0.005130200962354939
AL,Harper,218,42522,0.005126757913550633
ND,Jackson,38,7416,0.005124056094929882
ND,Paisley,38,7416,0.005124056094929882
ND,James,38,7416,0.005124056094929882
ND,Caleb,38,7416,0.005124056094929882
MA,Matthew,279,54463,0.005122743881167031
VA,Jacob,406,79313,0.005118959060935786
IL,Ava,635,124106,0.005116593879425652
OK,Ava,186,36378,0.005112980372752762
NY,Alexander,983,192479,0.00510705063929052
WI,Harper,255,49954,0.005104696320614966
HI,Ezra,40,7838,0.0051033426894615975
HI,Chloe,40,7838,0.0051033426894615975
HI,Madison,40,7838,0.0051033426894615975
NJ,James,400,78390,0.005102691669855849
NJ,Emily,400,78390,0.005102691669855849
AZ,Michael,339,66488,0.005098664420647335
KS,Sophia,146,28644,0.005097053484150259
KS,Wyatt,146,28644,0.005097053484150259
ID,Carter,72,14133,0.005094459774994693
ME,Elijah,41,8050,0.005093167701863354
ME,Connor,41,8050,0.005093167701863354
ME,Lillian,41,8050,0.005093167701863354
ME,Gabriel,41,8050,0.005093167701863354
ME,Jack,41,8050,0.005093167701863354
ME,Natalie,41,8050,0.005093167701863354
CA,Jayden,2177,427638,0.005090754329596528
AK,Isaiah,29,5697,0.0050903984553273655
AK,Lucas,29,5697,0.0050903984553273655
AK,Harper,29,5697,0.0050903984553273655
MA,Jackson,277,54463,0.005086021702807411
MA,Samuel,277,54463,0.005086021702807411
RI,Henry,34,6685,0.0050860134629768135
RI,Jayden,34,6685,0.0050860134629768135
RI,Nora,34,6685,0.0050860134629768135
RI,Abigail,34,6685,0.0050860134629768135
RI,Ryan,34,6685,0.0050860134629768135
FL,Ava,929,182711,0.005084532403631966
TX,Olivia,1806,355286,0.0050832287227754545
WA,Logan,343,67630,0.005071713736507467
DC,Isaac,40,7888,0.005070993914807302
DC,Caroline,40,7888,0.005070993914807302
DC,Aiden,40,7888,0.005070993914807302
VA,Charlotte,402,79313,0.005068525966739374
SC,John,200,39463,0.005068038415731191
SC,Elizabeth,200,39463,0.005068038415731191
WV,Jacob,72,14220,0.005063291139240506
WV,Benjamin,72,14220,0.005063291139240506
WV,Gabriel,72,14220,0.005063291139240506
WA,William,342,67630,0.0050569273990832475
CO,Alexander,256,50653,0.005053994827552168
FL,Alexander,923,182711,0.005051693658290962
NE,Mason,91,18014,0.005051626512712334
OH,William,565,111850,0.005051408135896289
NV,Angel,122,24158,0.0050500869277258055
MA,Henry,275,54463,0.00504929952444779
MN,Ava,265,52542,0.0050435841802748274
NJ,Logan,395,78390,0.005038908023982651
AZ,Ethan,335,66488,0.0050385031885453015
MD,Benjamin,260,51607,0.0050380762299688025
CO,Oliver,255,50653,0.005034252660257043
NM,Matthew,76,15112,0.005029115934356803
IA,Evelyn,142,28264,0.00502405887347863
DE,Gabriel,31,6171,0.005023497002106627
DE,John,31,6171,0.005023497002106627
MT,Jacob,35,6968,0.005022962112514352
MT,Evelyn,35,6968,0.005022962112514352
MT,Elijah,35,6968,0.005022962112514352
MT,Parker,35,6968,0.005022962112514352
IN,Jackson,332,66111,0.005021857179591899
OH,Logan,561,111850,0.005015645954403219
OR,Elijah,166,33102,0.005014802730952813
CT,Jack,132,26330,0.005013292821876187
CT,Emily,132,26330,0.005013292821876187
MA,Dylan,273,54463,0.00501257734608817
AL,Carter,213,42522,0.0050091717228728655
FL,Michael,915,182711,0.005007908664502958
SD,Isaac,36,7189,0.005007650577270831
SD,Lincoln,36,7189,0.005007650577270831
WI,Charlotte,250,49954,0.005004604235897025
TN,Jackson,334,66781,0.00500142256030907
MO,Noah,291,58188,0.005001031140441328
MI,Jacob,443,88627,0.004998476762160515
CO,Mia,253,50653,0.004994768325666791
WV,Amelia,71,14220,0.0049929676511954995
WV,Bentley,71,14220,0.0049929676511954995
KS,Noah,143,28644,0.0049923195084485405
ND,Aubrey,37,7416,0.004989212513484358
ND,Jack,37,7416,0.004989212513484358
CA,Emily,2132,427638,0.004985525140422507
OR,Charlotte,165,33102,0.004984593075947072
UT,Mason,192,38536,0.0049823541623417065
UT,Charlotte,192,38536,0.0049823541623417065
MD,Daniel,257,51607,0.0049799445811614705
IL,William,618,124106,0.004979614200763863
MA,Emily,271,54463,0.004975855167728549
HI,Alexander,39,7838,0.004975759122225057
IL,Michael,617,124106,0.004971556572607287
ME,Thomas,40,8050,0.004968944099378882
ME,Evelyn,40,8050,0.004968944099378882
VA,Sophia,394,79313,0.004967659778346551
LA,William,230,46303,0.0049672807377491735
KY,Aiden,199,40067,0.004966680809643847
MO,Carter,289,58188,0.004966659792397058
FL,Elijah,907,182711,0.004964123670714954
IL,Benjamin,616,124106,0.004963498944450711
NM,Sofia,75,15112,0.00496294335627316
KS,Ethan,142,28644,0.004957408183214635
KS,Owen,142,28644,0.004957408183214635
KS,Henry,142,28644,0.004957408183214635
KS,Carter,142,28644,0.004957408183214635
CO,Evelyn,251,50653,0.004955283991076541
OR,Avery,164,33102,0.004954383420941333
NC,Jackson,479,96766,0.004950085773928859
NH,Caleb,41,8286,0.004948105237750422
NH,Addison,41,8286,0.004948105237750422
NH,Riley,41,8286,0.004948105237750422
WI,William,247,49954,0.004944548985066261
DC,Joseph,39,7888,0.00494421906693712
DC,Sophia,39,7888,0.00494421906693712
DC,Elizabeth,39,7888,0.00494421906693712
DC,Jackson,39,7888,0.00494421906693712
DC,Thomas,39,7888,0.00494421906693712
MA,Thomas,269,54463,0.004939132989368929
CT,Avery,130,26330,0.004937333839726547
RI,Chloe,33,6685,0.00493642483171279
RI,Andrew,33,6685,0.00493642483171279
PA,James,550,111578,0.004929287135456811
NV,Logan,119,24158,0.004925904462289924
NV,Aiden,119,24158,0.004925904462289924
WV,Owen,70,14220,0.004922644163150493
KS,Avery,141,28644,0.004922496857980729
AR,Liam,128,26011,0.004920994963669217
AR,Avery,128,26011,0.004920994963669217
AR,Carter,128,26011,0.004920994963669217
KY,Carter,197,40067,0.004916764419597174
SC,Aiden,194,39463,0.004915997263259256
CO,Sophia,249,50653,0.004915799656486289
AK,Sophia,28,5697,0.004914867474109181
AK,Luke,28,5697,0.004914867474109181
WY,Aspen,16,3256,0.004914004914004914
WY,Anthony,16,3256,0.004914004914004914
WY,Brody,16,3256,0.004914004914004914
WY,Beau,16,3256,0.004914004914004914
WY,Ella,16,3256,0.004914004914004914
WY,Ethan,16,3256,0.004914004914004914
WY,Riley,16,3256,0.004914004914004914
UT,Jack,189,38536,0.004904504878555117
NM,Ethan,74,15112,0.004896770778189518
NM,Sebastian,74,15112,0.004896770778189518
NM,Jordan,74,15112,0.004896770778189518
CO,Benjamin,248,50653,0.004896057489191164
TX,Liam,1739,355286,0.00489464825520848
OK,Mason,178,36378,0.004893067238440816
NE,Isaac,88,18014,0.00488508937493061
MD,Aiden,252,51607,0.004883058499815916
IA,Jackson,138,28264,0.004882536088310218
ID,Noah,69,14133,0.004882190617703248
ID,Ava,69,14133,0.004882190617703248
MT,Paisley,34,6968,0.004879448909299655
MT,Hazel,34,6968,0.004879448909299655
MT,Daniel,34,6968,0.004879448909299655
MT,Aiden,34,6968,0.004879448909299655
IN,Carter,322,66111,0.004870596421170456
SD,Wyatt,35,7189,0.004868549172346641
SD,Amelia,35,7189,0.004868549172346641
VA,Elijah,386,79313,0.004866793589953728
TN,Liam,325,66781,0.004866653688923496
VT,Aiden,14,2878,0.004864489228630994
VT,Isaac,14,2878,0.004864489228630994
VT,Cameron,14,2878,0.004864489228630994
VT,Eleanor,14,2878,0.004864489228630994
VT,Nora,14,2878,0.004864489228630994
VT,Quinn,14,2878,0.004864489228630994
VT,Calvin,14,2878,0.004864489228630994
VT,Alexis,14,2878,0.004864489228630994
DE,Chase,30,6171,0.004861448711716091
DE,Aubrey,30,6171,0.004861448711716091
DE,Chloe,30,6171,0.004861448711716091
DE,Lillian,30,6171,0.004861448711716091
DE,Elijah,30,6171,0.004861448711716091
DE,Jack,30,6171,0.004861448711716091
DE,Owen,30,6171,0.004861448711716091
LA,John,225,46303,0.004859296373885062
NC,Carter,470,96766,0.004857077899262137
ND,Nora,36,7416,0.0048543689320388345
ND,Addison,36,7416,0.0048543689320388345
VA,Michael,385,79313,0.004854185316404624
KS,Benjamin,139,28644,0.004852674207512917
WV,Aiden,69,14220,0.004852320675105486
TN,Carter,324,66781,0.004851679369880655
HI,Jacob,38,7838,0.0048481755549885175
HI,Lily,38,7838,0.0048481755549885175
IA,James,137,28264,0.004847155392018115
IA,Lincoln,137,28264,0.004847155392018115
OH,Jackson,542,111850,0.004845775592311131
ME,Michael,39,8050,0.00484472049689441
AR,Jacob,126,26011,0.004844104417361886
NV,Emily,117,24158,0.004843116151999337
AZ,Daniel,322,66488,0.004842979184213693
IL,Daniel,601,124106,0.004842634522102074
SC,Harper,191,39463,0.004839976687023287
OH,Sophia,541,111850,0.004836835046937864
WA,Alexander,327,67630,0.004835132337719946
WA,Samuel,327,67630,0.004835132337719946
NE,Wyatt,87,18014,0.004829576995670035
VA,Benjamin,383,79313,0.004828968769306419
MA,Mia,263,54463,0.004828966454290069
NH,Parker,40,8286,0.004827419744146753
NH,Aiden,40,8286,0.004827419744146753
NH,Evelyn,40,8286,0.004827419744146753
MS,Christian,120,24872,0.004824702476680605
MS,Madison,120,24872,0.004824702476680605
CA,Sebastian,2063,427638,0.004824173717022341
CT,Samuel,127,26330,0.0048233953665020885
PA,Lucas,538,111578,0.004821739052501389
MI,Benjamin,427,88627,0.004817944870073454
DC,Skylar,38,7888,0.004817444219066937
DC,Oliver,38,7888,0.004817444219066937
IA,Sophia,136,28264,0.004811774695726012
IN,Sophia,318,66111,0.004810092117801879
TX,Sofia,1708,355286,0.004807394606035701
AR,Harper,125,26011,0.0048056591442082195
FL,Daniel,878,182711,0.0048054030682334395
AZ,Jacob,319,66488,0.004797858260137167
CO,Noah,243,50653,0.004797346652715535
KY,John,192,40067,0.0047919734444804955
SC,Isabella,189,39463,0.0047892963028659755
RI,Gavin,32,6685,0.004786836200448766
IL,Mason,594,124106,0.004786231125006043
NY,Ava,921,192479,0.004784937577605869
WV,Ethan,68,14220,0.004781997187060478
FL,Jayden,873,182711,0.004778037447115937
NY,James,919,192479,0.004774546833680557
NE,Avery,86,18014,0.00477406461640946
OR,Evelyn,158,33102,0.004773125490906894
OR,William,158,33102,0.004773125490906894
OR,Alexander,158,33102,0.004773125490906894
NM,Jeremiah,72,15112,0.004764425622022234
NV,Benjamin,115,24158,0.00476032784170875
CT,Aiden,125,26330,0.00474743638435245
CT,Abigail,125,26330,0.00474743638435245
CT,Madison,125,26330,0.00474743638435245
GA,Aiden,488,102801,0.004747035534673787
IL,Logan,589,124106,0.004745942984223164
MS,Brooklyn,118,24872,0.004744290768735928
MO,Avery,276,58188,0.004743246030109301
IA,Ava,134,28264,0.004741013303141806
ID,Sophia,67,14133,0.004740677846175617
ID,Mason,67,14133,0.004740677846175617
ID,Hudson,67,14133,0.004740677846175617
AK,Elizabeth,27,5697,0.004739336492890996
MI,Logan,420,88627,0.004738962167285365
MT,Benjamin,33,6968,0.00473593570608496
MT,Sawyer,33,6968,0.00473593570608496
MT,Sophia,33,6968,0.00473593570608496
NY,Ryan,911,192479,0.004732983857979312
PA,Isabella,528,111578,0.004732115650038538
SD,Cooper,34,7189,0.004729447767422451
SD,Gabriel,34,7189,0.004729447767422451
AR,John,123,26011,0.004728768597900888
TX,Jacob,1680,355286,0.004728584858395771
OK,Isabella,172,36378,0.004728132387706856
OH,Owen,528,111850,0.004720607957085382
HI,Amelia,37,7838,0.004720591987751978
HI,Jayden,37,7838,0.004720591987751978
HI,Michael,37,7838,0.004720591987751978
ME,Jacob,38,8050,0.004720496894409938
ME,Lydia,38,8050,0.004720496894409938
ME,Abel,38,8050,0.004720496894409938
ND,Logan,35,7416,0.004719525350593312
ND,Jacob,35,7416,0.004719525350593312
CA,Sofia,2018,427638,0.004718944527848321
NV,David,114,24158,0.004718933686563457
CO,James,239,50653,0.004718377983535032
KY,Avery,189,40067,0.0047170988594104875
KY,Grayson,189,40067,0.0047170988594104875
TN,John,315,66781,0.004716910498495081
WA,Mason,319,67630,0.0047168416383261864
