"id","first_name","last_name","party","seniority","state","missed_votes_pct","votes_with_party_pct","congress"
"L000504","Richard","Lugar","R",19,"IN",3.28,91.2,104
"M000019","Connie","Mack","R",7,"FL",3.93,91.7,104
"M000303","John","McCain","R",9,"AZ",3.38,86.44,104
"M000355","Mitch","McConnell","R",11,"KY",0.33,94.2,104
"M000702","Barbara","Mikulski","D",9,"MD",3.93,89.32,104
"M001025","Carol","Moseley-Braun","D",3,"IL",1.2,85.52,104
"M001054","Daniel","Moynihan","D",19,"NY",3.49,84.62,104
"M001085","Frank","Murkowski","R",15,"AK",3.93,94.55,104
"M001111","Patty","Murray","D",3,"WA",0.98,90.3,104
"N000102","Don","Nickles","R",15,"OK",0.55,92.97,104
"N000171","Samuel","Nunn","D",23,"GA",3.71,71.43,104
"P000009","Robert","Packwood","R",27,"OR",0.21,83.51,104
"P000193","Claiborne","Pell","D",35,"RI",1.97,87.08,104
"P000513","Larry","Pressler","R",17,"SD",0.22,93.11,104
"P000556","David","Pryor","D",17,"AR",7.86,90.88,104
"R000146","Harry","Reid","D",9,"NV",0.76,78.88,104
"R000295","Charles","Robb","D",7,"VA",0.55,80.9,104
"R000361","John","Rockefeller IV","D",11,"WV",3.17,88.95,104
"R000460","William","Roth Jr.","R",25,"DE",1.42,86.49,104
"S000059","Richard","Santorum","R",1,"PA",0.98,93.38,104
"S000064","Paul","Sarbanes","D",19,"MD",0.66,92.31,104
"S000320","Richard","Shelby","R",9,"AL",2.73,91.13,104
"S000423","Paul","Simon","D",11,"IL",1.2,84.31,104
"S000429","Alan","Simpson","R",17,"WY",3.28,89.28,104
